method,dist,var_alpha,queries,epsilon,alpha_fail,p_hat,true_p,error
classical,normal,0.1,180514,,,0.10021937356659318,0.09980771876604175,0.0004116548005514281
classical,normal,0.1,185582,,,0.09948701921522561,0.09980771876604175,0.00032069955081613644
classical,normal,0.1,190792,,,0.1003134303325087,0.09980771876604175,0.0005057115664669487
classical,normal,0.1,196148,,,0.10087281032689602,0.09980771876604175,0.00106509156085427
classical,normal,0.1,201655,,,0.09953137784830528,0.09980771876604175,0.00027634091773647007
classical,normal,0.1,207316,,,0.09938933801539679,0.09980771876604175,0.00041838075064495883
classical,normal,0.1,213136,,,0.099345019142707,0.09980771876604175,0.0004626996233347419
classical,normal,0.1,219119,,,0.10058005010975771,0.09980771876604175,0.0007723313437159596
classical,normal,0.1,225271,,,0.09904515006370106,0.09980771876604175,0.0007625687023406907
classical,normal,0.1,231595,,,0.09906086055398433,0.09980771876604175,0.0007468582120574163
classical,normal,0.1,238096,,,0.0999806800618238,0.09980771876604175,0.00017296129578205088
classical,normal,0.1,244780,,,0.10013481493586077,0.09980771876604175,0.0003270961698190189
classical,normal,0.1,251652,,,0.09997138906108435,0.09980771876604175,0.0001636702950426061
classical,normal,0.1,258717,,,0.09996637252287248,0.09980771876604175,0.00015865375683073168
classical,normal,0.1,265980,,,0.09996240318820963,0.09980771876604175,0.00015468442216788614
classical,normal,0.1,273447,,,0.10003766726276024,0.09980771876604175,0.00022994849671849338
classical,normal,0.1,281123,,,0.0998210747608698,0.09980771876604175,1.3355994828045947e-05
classical,normal,0.1,289015,,,0.10004671037835407,0.09980771876604175,0.0002389916123123198
classical,normal,0.1,297129,,,0.10000033655415662,0.09980771876604175,0.00019261778811487107
classical,normal,0.1,305470,,,0.09936818672864765,0.09980771876604175,0.0004395320373940942
classical,normal,0.1,314046,,,0.09951089967711736,0.09980771876604175,0.00029681908892438547
classical,normal,0.1,322862,,,0.10012636978027764,0.09980771876604175,0.00031865101423589337
classical,normal,0.1,331926,,,0.10015184107301026,0.09980771876604175,0.00034412230696850843
classical,normal,0.1,341244,,,0.09934826692923539,0.09980771876604175,0.0004594518368063599
classical,normal,0.1,350824,,,0.09910667457186509,0.09980771876604175,0.0007010441941766588
classical,normal,0.1,360673,,,0.09966645687367783,0.09980771876604175,0.0001412618923639225
classical,normal,0.1,370798,,,0.09887863472834266,0.09980771876604175,0.0009290840376990905
classical,normal,0.1,381208,,,0.1010655600092338,0.09980771876604175,0.0012578412431920594
classical,normal,0.1,391910,,,0.09924727616034294,0.09980771876604175,0.0005604426056988049
classical,normal,0.1,402912,,,0.10040157652291319,0.09980771876604175,0.0005938577568714437
classical,normal,0.1,414223,,,0.0994609183941983,0.09980771876604175,0.00034680037184345314
classical,normal,0.1,425851,,,0.09963343986511715,0.09980771876604175,0.00017427890092459875
classical,normal,0.1,437806,,,0.09924943924934788,0.09980771876604175,0.0005582795166938631
classical,normal,0.1,450097,,,0.09938524362526299,0.09980771876604175,0.00042247514077875525
classical,normal,0.1,462733,,,0.09949366049103911,0.09980771876604175,0.0003140582750026377
classical,normal,0.1,475723,,,0.09921319759608008,0.09980771876604175,0.0005945211699616704
classical,normal,0.1,489078,,,0.09930113397045053,0.09980771876604175,0.0005065847955912223
classical,normal,0.1,502808,,,0.10011773877901704,0.09980771876604175,0.0003100200129752956
classical,normal,0.1,516924,,,0.09980964319706571,0.09980771876604175,1.9244310239668883e-06
classical,normal,0.1,531435,,,0.09991250105845494,0.09980771876604175,0.0001047822924131886
classical,normal,0.1,546355,,,0.09964217404434846,0.09980771876604175,0.00016554472169329204
classical,normal,0.1,561692,,,0.09989460416028713,0.09980771876604175,8.688539424538122e-05
classical,normal,0.1,577461,,,0.0998405087096791,0.09980771876604175,3.27899436373541e-05
classical,normal,0.1,593672,,,0.10019674163511165,0.09980771876604175,0.00038902286906990213
classical,normal,0.1,610339,,,0.09963315468944307,0.09980771876604175,0.0001745640765986739
classical,normal,0.1,627473,,,0.10017004715740757,0.09980771876604175,0.00036232839136582373
classical,normal,0.1,645088,,,0.1001863311672206,0.09980771876604175,0.0003786124011788544
classical,normal,0.1,663198,,,0.10087937539015497,0.09980771876604175,0.0010716566241132236
classical,normal,0.1,681816,,,0.09961191875814003,0.09980771876604175,0.00019580000790171692
classical,normal,0.1,700957,,,0.09946972496173088,0.09980771876604175,0.0003379938043108627
classical,normal,0.1,720635,,,0.10009644272065608,0.09980771876604175,0.00028872395461433664
classical,normal,0.1,740865,,,0.09975231654889892,0.09980771876604175,5.540221714282756e-05
classical,normal,0.1,761664,,,0.10027649987396017,0.09980771876604175,0.00046878110791842564
classical,normal,0.1,783046,,,0.1000592557780769,0.09980771876604175,0.0002515370120351468
classical,normal,0.1,805029,,,0.09998894449765164,0.09980771876604175,0.00018122573160989086
classical,normal,0.1,827628,,,0.09952176581749288,0.09980771876604175,0.00028595294854887043
classical,normal,0.1,850863,,,0.09944491651417443,0.09980771876604175,0.0003628022518673141
classical,normal,0.1,874749,,,0.10005270083189578,0.09980771876604175,0.00024498206585403526
classical,normal,0.1,899306,,,0.09973357233244302,0.09980771876604175,7.414643359872353e-05
classical,normal,0.1,924553,,,0.10023438353452965,0.09980771876604175,0.00042666476848790547
classical,normal,0.1,950508,,,0.09932899039250591,0.09980771876604175,0.00047872837353583886
classical,normal,0.1,977192,,,0.09993941825147976,0.09980771876604175,0.00013169948543800825
classical,normal,0.1,1004625,,,0.09985317904690805,0.09980771876604175,4.546028086629961e-05
classical,normal,0.1,1032828,,,0.09975620335622194,0.09980771876604175,5.151540981980507e-05
classical,normal,0.1,1061822,,,0.09966453887751431,0.09980771876604175,0.00014317988852743935
classical,normal,0.1,1091631,,,0.09967837117121078,0.09980771876604175,0.00012934759483096414
classical,normal,0.1,1122277,,,0.09974275513086342,0.09980771876604175,6.496363517832782e-05
classical,normal,0.1,1153783,,,0.1000898782526697,0.09980771876604175,0.0002821594866279503
classical,normal,0.1,1186173,,,0.10033443688230975,0.09980771876604175,0.0005267181162680046
classical,normal,0.1,1219473,,,0.09992267151466248,0.09980771876604175,0.00011495274862073634
classical,normal,0.1,1253707,,,0.10059208411534752,0.09980771876604175,0.000784365349305774
classical,normal,0.1,1288903,,,0.10045752085300445,0.09980771876604175,0.0006498020869627058
classical,normal,0.1,1325087,,,0.09967798340788189,0.09980771876604175,0.00012973535815985482
classical,normal,0.1,1362286,,,0.09994083474395245,0.09980771876604175,0.00013311597791069996
classical,normal,0.1,1400530,,,0.09978722340828115,0.09980771876604175,2.04953577605943e-05
classical,normal,0.1,1439847,,,0.09997173310775381,0.09980771876604175,0.00016401434171206541
classical,normal,0.1,1480269,,,0.10032365738929884,0.09980771876604175,0.0005159386232570923
classical,normal,0.1,1521825,,,0.0996408916925402,0.09980771876604175,0.00016682707350154646
classical,normal,0.1,1564547,,,0.09971959934728711,0.09980771876604175,8.811941875463969e-05
classical,normal,0.1,1608469,,,0.09971221080418709,0.09980771876604175,9.550796185466004e-05
classical,normal,0.1,1653624,,,0.09970706762843307,0.09980771876604175,0.0001006511376086816
classical,normal,0.1,1700046,,,0.09987670921845644,0.09980771876604175,6.899045241469393e-05
classical,normal,0.1,1747772,,,0.09989918593500755,0.09980771876604175,9.146716896579754e-05
classical,normal,0.1,1796838,,,0.0998242468157953,0.09980771876604175,1.6528049753550267e-05
classical,normal,0.1,1847281,,,0.0999111667364088,0.09980771876604175,0.00010344797036705711
classical,normal,0.1,1899140,,,0.09961824825973861,0.09980771876604175,0.00018947050630313544
classical,normal,0.1,1952455,,,0.09979999539041873,0.09980771876604175,7.723375623019946e-06
classical,normal,0.1,2007267,,,0.09975304730262591,0.09980771876604175,5.4671463415839616e-05
classical,normal,0.1,2063617,,,0.10017944221238728,0.09980771876604175,0.00037172344634553434
classical,normal,0.1,2121550,,,0.09990101576677429,0.09980771876604175,9.32970007325451e-05
classical,normal,0.1,2181108,,,0.10013213467650386,0.09980771876604175,0.00032441591046211693
classical,normal,0.1,2242339,,,0.09954783821714737,0.09980771876604175,0.0002598805488943784
classical,normal,0.1,2305289,,,0.10006250843169771,0.09980771876604175,0.00025478966565596617
classical,normal,0.1,2370006,,,0.09946177351449743,0.09980771876604175,0.00034594525154431344
classical,normal,0.1,2436540,,,0.09986292037068958,0.09980771876604175,5.520160464783652e-05
classical,normal,0.1,2504941,,,0.10011293679172484,0.09980771876604175,0.00030521802568309053
classical,normal,0.1,2575263,,,0.09959293477986521,0.09980771876604175,0.00021478398617653938
classical,normal,0.1,2647559,,,0.09987917172006365,0.09980771876604175,7.145295402190277e-05
classical,normal,0.1,2721884,,,0.09986391778635681,0.09980771876604175,5.6199020315061965e-05
classical,normal,0.1,2798296,,,0.09980466684010555,0.09980771876604175,3.0519259361927453e-06
classical,normal,0.1,2876854,,,0.0997530635896017,0.09980771876604175,5.465517644004381e-05
classical,normal,0.1,2957616,,,0.0996214518720483,0.09980771876604175,0.0001862668939934531
classical,normal,0.1,3040646,,,0.09988436667734422,0.09980771876604175,7.664791130247706e-05
classical,normal,0.1,3126007,,,0.0999034871003168,0.09980771876604175,9.576833427504816e-05
classical,normal,0.1,3213764,,,0.0996905808889514,0.09980771876604175,0.00011713787709034806
classical,normal,0.1,3303985,,,0.0999432503476862,0.09980771876604175,0.00013553158164444912
classical,normal,0.1,3396738,,,0.09968151797400918,0.09980771876604175,0.0001262007920325714
classical,normal,0.1,3492095,,,0.09950330675425496,0.09980771876604175,0.0003044120117867838
classical,normal,0.1,3590130,,,0.0997019606532354,0.09980771876604175,0.00010575811280634506
classical,normal,0.1,3690916,,,0.09973025666257374,0.09980771876604175,7.74621034680123e-05
classical,normal,0.1,3794532,,,0.0998615903094242,0.09980771876604175,5.387154338244715e-05
classical,normal,0.1,3901057,,,0.09986780505898786,0.09980771876604175,6.0086292946112674e-05
classical,normal,0.1,4010572,,,0.09997900548849391,0.09980771876604175,0.00017128672245216026
classical,normal,0.1,4123162,,,0.09980398538791345,0.09980771876604175,3.733378128298326e-06
classical,normal,0.1,4238913,,,0.09991193497012088,0.09980771876604175,0.00010421620407913279
classical,normal,0.1,4357913,,,0.09989850646398861,0.09980771876604175,9.078769794686192e-05
classical,normal,0.1,4480253,,,0.09978052578727138,0.09980771876604175,2.719297877036564e-05
classical,normal,0.1,4606028,,,0.09964116588088479,0.09980771876604175,0.00016655288515696198
classical,normal,0.1,4735334,,,0.09963542170415012,0.09980771876604175,0.00017229706189163252
classical,normal,0.1,4868271,,,0.099691861854034,0.09980771876604175,0.00011585691200774462
classical,normal,0.1,5004939,,,0.09979142602936819,0.09980771876604175,1.6292736673556574e-05
classical,normal,0.1,5145443,,,0.0999017965994376,0.09980771876604175,9.40778333958503e-05
classical,normal,0.1,5289893,,,0.09970636457107923,0.09980771876604175,0.0001013541949625163
classical,normal,0.1,5438397,,,0.09991455202700354,0.09980771876604175,0.00010683326096179446
classical,normal,0.1,5591070,,,0.09987730434424895,0.09980771876604175,6.958557820720135e-05
classical,normal,0.1,5748030,,,0.09973695335619334,0.09980771876604175,7.076540984840562e-05
classical,normal,0.1,5909395,,,0.09978534181587116,0.09980771876604175,2.2376950170585608e-05
classical,normal,0.1,6075291,,,0.10003487898768965,0.09980771876604175,0.0002271602216478985
classical,normal,0.1,6245844,,,0.0996270480018393,0.09980771876604175,0.0001806707642024452
classical,normal,0.1,6421185,,,0.09986770354693097,0.09980771876604175,5.998478088922732e-05
classical,normal,0.1,6601449,,,0.09987080109230564,0.09980771876604175,6.308232626389687e-05
classical,normal,0.1,6786773,,,0.09987279668849983,0.09980771876604175,6.507792245807886e-05
classical,normal,0.1,6977299,,,0.09988679000283635,0.09980771876604175,7.907123679459782e-05
classical,normal,0.1,7173174,,,0.09988785996268876,0.09980771876604175,8.014119664701003e-05
classical,normal,0.1,7374549,,,0.09978616997459777,0.09980771876604175,2.1548791443976034e-05
classical,normal,0.1,7581576,,,0.10003487401564003,0.09980771876604175,0.00022715524959827926
classical,normal,0.1,7794415,,,0.09983969290831961,0.09980771876604175,3.197414227786022e-05
classical,normal,0.1,8013230,,,0.09977424833681299,0.09980771876604175,3.3470429228757426e-05
classical,normal,0.1,8238187,,,0.09982159909698578,0.09980771876604175,1.3880330944029962e-05
classical,normal,0.1,8469459,,,0.09987568273250984,0.09980771876604175,6.796396646809033e-05
classical,normal,0.1,8707224,,,0.0997098501198545,0.09980771876604175,9.786864618724356e-05
classical,normal,0.1,8951664,,,0.10008116926640678,0.09980771876604175,0.0002734505003650356
classical,normal,0.1,9202966,,,0.09981314719624086,0.09980771876604175,5.428430199114209e-06
classical,normal,0.1,9461323,,,0.09983540356882437,0.09980771876604175,2.76848027826182e-05
classical,normal,0.1,9726933,,,0.0998576838146207,0.09980771876604175,4.996504857895934e-05
classical,normal,0.1,10000000,,,0.0998654,0.09980771876604175,5.768123395824554e-05
quantum,normal,0.1,121856,0.001,0.1,0.09976615226413679,0.09980771876604175,4.156650190495492e-05
quantum,normal,0.1,121856,0.002434782608695652,0.1,0.0997661439376897,0.09980771876604175,4.157482835204229e-05
quantum,normal,0.1,6144,0.0038695652173913043,0.1,0.10016427245780664,0.09980771876604175,0.00035655369176489093
quantum,normal,0.1,6144,0.005304347826086957,0.1,0.10016427245780664,0.09980771876604175,0.00035655369176489093
quantum,normal,0.1,6144,0.006739130434782609,0.1,0.10016450389200036,0.09980771876604175,0.0003567851259586169
quantum,normal,0.1,6144,0.00817391304347826,0.1,0.10016450389200036,0.09980771876604175,0.0003567851259586169
quantum,normal,0.1,6144,0.009608695652173913,0.1,0.10016450389200036,0.09980771876604175,0.0003567851259586169
quantum,normal,0.1,6144,0.011043478260869564,0.1,0.10016450389200036,0.09980771876604175,0.0003567851259586169
quantum,normal,0.1,6144,0.012478260869565216,0.1,0.10016476979219455,0.09980771876604175,0.00035705102615279927
quantum,normal,0.1,6144,0.013913043478260868,0.1,0.10016476979219455,0.09980771876604175,0.00035705102615279927
quantum,normal,0.1,6144,0.01534782608695652,0.1,0.10016476979219455,0.09980771876604175,0.00035705102615279927
quantum,normal,0.1,6144,0.016782608695652176,0.1,0.10016476979219455,0.09980771876604175,0.00035705102615279927
quantum,normal,0.1,6144,0.018217391304347828,0.1,0.10016476979219455,0.09980771876604175,0.00035705102615279927
quantum,normal,0.1,6144,0.01965217391304348,0.1,0.10016476979219455,0.09980771876604175,0.00035705102615279927
quantum,normal,0.1,6144,0.02108695652173913,0.1,0.10016476979219455,0.09980771876604175,0.00035705102615279927
quantum,normal,0.1,6144,0.022521739130434783,0.1,0.10016476979219455,0.09980771876604175,0.00035705102615279927
quantum,normal,0.1,6144,0.023956521739130435,0.1,0.10016476979219455,0.09980771876604175,0.00035705102615279927
quantum,normal,0.1,6144,0.025391304347826087,0.1,0.10016508241136138,0.09980771876604175,0.0003573636453196305
quantum,normal,0.1,6144,0.02682608695652174,0.1,0.10016508241136138,0.09980771876604175,0.0003573636453196305
quantum,normal,0.1,6144,0.02826086956521739,0.1,0.10016508241136138,0.09980771876604175,0.0003573636453196305
quantum,normal,0.1,6144,0.029695652173913043,0.1,0.10016508241136138,0.09980771876604175,0.0003573636453196305
quantum,normal,0.1,6144,0.031130434782608695,0.1,0.10016508241136138,0.09980771876604175,0.0003573636453196305
quantum,normal,0.1,6144,0.03256521739130435,0.1,0.10016508241136138,0.09980771876604175,0.0003573636453196305
quantum,normal,0.1,6144,0.034,0.1,0.10016508241136138,0.09980771876604175,0.0003573636453196305
quantum,normal,0.1,6144,0.035434782608695654,0.1,0.10016508241136138,0.09980771876604175,0.0003573636453196305
quantum,normal,0.1,6144,0.036869565217391306,0.1,0.10016508241136138,0.09980771876604175,0.0003573636453196305
quantum,normal,0.1,200,0.03830434782608696,0.1,0.09049649121556828,0.09980771876604175,0.009311227550473464
quantum,normal,0.1,200,0.03973913043478261,0.1,0.09049649121556828,0.09980771876604175,0.009311227550473464
quantum,normal,0.1,200,0.04117391304347826,0.1,0.09049649121556828,0.09980771876604175,0.009311227550473464
quantum,normal,0.1,200,0.042608695652173914,0.1,0.09049649121556828,0.09980771876604175,0.009311227550473464
quantum,normal,0.1,200,0.044043478260869566,0.1,0.09049649121556828,0.09980771876604175,0.009311227550473464
quantum,normal,0.1,200,0.04547826086956522,0.1,0.09049649121556828,0.09980771876604175,0.009311227550473464
quantum,normal,0.1,200,0.04691304347826087,0.1,0.09049649121556828,0.09980771876604175,0.009311227550473464
quantum,normal,0.1,200,0.04834782608695652,0.1,0.09049649121556828,0.09980771876604175,0.009311227550473464
quantum,normal,0.1,200,0.049782608695652174,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.051217391304347826,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.05265217391304348,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.05408695652173913,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.05552173913043478,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.056956521739130433,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.058391304347826085,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.05982608695652174,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.06126086956521739,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.06269565217391304,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.0641304347826087,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.06556521739130435,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.067,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.06843478260869565,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.06986956521739131,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.07130434782608695,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.07273913043478261,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.07417391304347826,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.07560869565217392,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.07704347826086956,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.07847826086956522,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.07991304347826086,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.08134782608695652,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.08278260869565217,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.08421739130434783,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.08565217391304347,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.08708695652173913,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.08852173913043478,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.08995652173913044,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.09139130434782608,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.09282608695652174,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.0942608695652174,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.09569565217391304,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.0971304347826087,0.1,0.0903912919725118,0.09980771876604175,0.009416426793529942
quantum,normal,0.1,200,0.09856521739130435,0.1,0.0902568463057758,0.09980771876604175,0.009550872460265952
quantum,normal,0.1,200,0.1,0.1,0.0902568463057758,0.09980771876604175,0.009550872460265952
