method,dist,queries,epsilon,p_hat,true_p,error
classical,normal,44214,,0.049961550640068755,0.04943796937981328,0.0005235812602554721
classical,normal,52664,,0.049996202339358954,0.04943796937981328,0.0005582329595456709
classical,normal,62728,,0.05152404030098202,0.04943796937981328,0.002086070921168734
classical,normal,74716,,0.049842068633224476,0.04943796937981328,0.00040409925341119285
classical,normal,88995,,0.04957581886622844,0.04943796937981328,0.0001378494864151536
classical,normal,106002,,0.04770664704439539,0.04943796937981328,0.0017313223354178953
classical,normal,126260,,0.0501188024710914,0.04943796937981328,0.0006808330912781158
classical,normal,150388,,0.048893528738995135,0.04943796937981328,0.0005444406408181487
classical,normal,179128,,0.049288776740654724,0.04943796937981328,0.0001491926391585588
classical,normal,213360,,0.04983127109111361,0.04943796937981328,0.0003933017113003298
classical,normal,254134,,0.0491630399710389,0.04943796937981328,0.00027492940877438254
classical,normal,302700,,0.0499207135777998,0.04943796937981328,0.0004827441979865163
classical,normal,360547,,0.049821521188638376,0.04943796937981328,0.00038355180882509304
classical,normal,429448,,0.04909092602596822,0.04943796937981328,0.00034704335384506263
classical,normal,511517,,0.049366883212092656,0.04943796937981328,7.108616772062704e-05
classical,normal,609270,,0.04928849278644936,0.04943796937981328,0.00014947659336392305
classical,normal,725703,,0.049631874196468806,0.04943796937981328,0.00019390481665552267
classical,normal,864388,,0.04980980763268347,0.04943796937981328,0.0003718382528701894
classical,normal,1029575,,0.049395138770852054,0.04943796937981328,4.283060896122931e-05
classical,normal,1226330,,0.049326037852780245,0.04943796937981328,0.00011193152703303788
classical,normal,1460686,,0.0493008079765261,0.04943796937981328,0.00013716140328718512
classical,normal,1739828,,0.04942959878792616,0.04943796937981328,8.370591887123247e-06
classical,normal,2072314,,0.04990508195186637,0.04943796937981328,0.00046711257205308415
classical,normal,2468340,,0.04941701710461282,0.04943796937981328,2.0952275200464276e-05
classical,normal,2940048,,0.04944136966471296,0.04943796937981328,3.400284899673922e-06
classical,normal,3501900,,0.04946857420257574,0.04943796937981328,3.0604822762458905e-05
classical,normal,4171124,,0.04946076884791725,0.04943796937981328,2.279946810396921e-05
classical,normal,4968239,,0.049490976581440624,0.04943796937981328,5.300720162734057e-05
classical,normal,5917685,,0.04966570542365807,0.04943796937981328,0.00022773604384478813
classical,normal,7048574,,0.04945227219009122,0.04943796937981328,1.4302810277935785e-05
classical,normal,8395578,,0.049390167061755606,0.04943796937981328,4.7802318057676985e-05
classical,normal,10000000,,0.0494838,0.04943796937981328,4.583062018671813e-05
classical,pareto,10,,0.0,0.03836650055575494,0.03836650055575494
classical,pareto,11,,0.09090909090909091,0.03836650055575494,0.05254259035333597
classical,pareto,14,,0.07142857142857142,0.03836650055575494,0.033062070872816485
classical,pareto,16,,0.0625,0.03836650055575494,0.02413349944424506
classical,pareto,20,,0.1,0.03836650055575494,0.061633499444245066
classical,pareto,23,,0.0,0.03836650055575494,0.03836650055575494
classical,pareto,28,,0.0,0.03836650055575494,0.03836650055575494
classical,pareto,34,,0.11764705882352941,0.03836650055575494,0.07928055826777447
classical,pareto,40,,0.0,0.03836650055575494,0.03836650055575494
classical,pareto,48,,0.125,0.03836650055575494,0.08663349944424506
classical,pareto,57,,0.05263157894736842,0.03836650055575494,0.014265078391613478
classical,pareto,68,,0.04411764705882353,0.03836650055575494,0.005751146503068592
classical,pareto,81,,0.07407407407407407,0.03836650055575494,0.03570757351831913
classical,pareto,97,,0.061855670103092786,0.03836650055575494,0.023489169547337846
classical,pareto,115,,0.043478260869565216,0.03836650055575494,0.005111760313810276
classical,pareto,137,,0.058394160583941604,0.03836650055575494,0.020027660028186664
classical,pareto,164,,0.042682926829268296,0.03836650055575494,0.004316426273513356
classical,pareto,195,,0.05641025641025641,0.03836650055575494,0.01804375585450147
classical,pareto,232,,0.04741379310344827,0.03836650055575494,0.009047292547693334
classical,pareto,277,,0.032490974729241874,0.03836650055575494,0.005875525826513066
classical,pareto,330,,0.04242424242424243,0.03836650055575494,0.004057741868487487
classical,pareto,393,,0.030534351145038167,0.03836650055575494,0.007832149410716773
classical,pareto,468,,0.03205128205128205,0.03836650055575494,0.0063152185044728915
classical,pareto,558,,0.03763440860215054,0.03836650055575494,0.000732091953604401
classical,pareto,664,,0.030120481927710843,0.03836650055575494,0.008246018628044097
classical,pareto,792,,0.03787878787878788,0.03836650055575494,0.00048771267696706005
classical,pareto,943,,0.043478260869565216,0.03836650055575494,0.005111760313810276
classical,pareto,1123,,0.04007123775601069,0.03836650055575494,0.0017047372002557473
classical,pareto,1338,,0.04035874439461883,0.03836650055575494,0.0019922438388638927
classical,pareto,1594,,0.03513174404015056,0.03836650055575494,0.003234756515604377
classical,pareto,1898,,0.037934668071654375,0.03836650055575494,0.00043183248410056524
classical,pareto,2261,,0.0367094206103494,0.03836650055575494,0.0016570799454055374
classical,pareto,2693,,0.04233197177868548,0.03836650055575494,0.00396547122293054
classical,pareto,3208,,0.03678304239401496,0.03836650055575494,0.0015834581617399784
classical,pareto,3821,,0.03899502747971735,0.03836650055575494,0.0006285269239624108
classical,pareto,4552,,0.03800527240773287,0.03836650055575494,0.0003612281480220719
classical,pareto,5422,,0.04518627812615271,0.03836650055575494,0.00681977757039777
classical,pareto,6458,,0.03824713533601734,0.03836650055575494,0.00011936521973759939
classical,pareto,7692,,0.038351534061362456,0.03836650055575494,1.4966494392483487e-05
classical,pareto,9162,,0.03885614494651823,0.03836650055575494,0.0004896443907632872
classical,pareto,10913,,0.04123522404471731,0.03836650055575494,0.0028687234889623672
classical,pareto,12999,,0.03777213631817832,0.03836650055575494,0.0005943642375766181
classical,pareto,15483,,0.03642704902150746,0.03836650055575494,0.0019394515342474813
classical,pareto,18442,,0.03833640602971478,0.03836650055575494,3.009452604015722e-05
classical,pareto,21967,,0.03696453771566441,0.03836650055575494,0.0014019628400905315
classical,pareto,26165,,0.03741639594878655,0.03836650055575494,0.0009501046069683924
classical,pareto,31165,,0.03860099470559923,0.03836650055575494,0.0002344941498442915
classical,pareto,37121,,0.03784919587295601,0.03836650055575494,0.0005173046827989317
classical,pareto,44214,,0.03781607635590537,0.03836650055575494,0.0005504241998495682
classical,pareto,52664,,0.03814750113929819,0.03836650055575494,0.00021899941645674853
classical,pareto,62728,,0.03781405432980487,0.03836650055575494,0.0005524462259500693
classical,pareto,74716,,0.03778307189892392,0.03836650055575494,0.0005834286568310171
classical,pareto,88995,,0.03831675936850385,0.03836650055575494,4.9741187251088614e-05
classical,pareto,106002,,0.03888605875360842,0.03836650055575494,0.00051955819785348
classical,pareto,126260,,0.03761286234753683,0.03836650055575494,0.0007536382082181103
classical,pareto,150388,,0.03797510439662739,0.03836650055575494,0.00039139615912754666
classical,pareto,179128,,0.0378276986289134,0.03836650055575494,0.0005388019268415395
classical,pareto,213360,,0.03880764904386952,0.03836650055575494,0.00044114848811457885
classical,pareto,254134,,0.038212124312370636,0.03836650055575494,0.0001543762433843035
classical,pareto,302700,,0.0382391807069706,0.03836650055575494,0.00012731984878434216
classical,pareto,360547,,0.03850260853647375,0.03836650055575494,0.00013610798071880814
classical,pareto,429448,,0.03820485832976286,0.03836650055575494,0.00016164222599208272
classical,pareto,511517,,0.038393640876060814,0.03836650055575494,2.714032030587399e-05
classical,pareto,609270,,0.038754575147307437,0.03836650055575494,0.00038807459155249663
classical,pareto,725703,,0.03805551306801818,0.03836650055575494,0.0003109874877367594
classical,pareto,864388,,0.03840057936944983,0.03836650055575494,3.407881369488913e-05
classical,pareto,1029575,,0.03852074885268193,0.03836650055575494,0.0001542482969269926
classical,pareto,1226330,,0.038363246434483377,0.03836650055575494,3.2541212715633816e-06
classical,pareto,1460686,,0.03832651233735382,0.03836650055575494,3.998821840112132e-05
classical,pareto,1739828,,0.0385003575066041,0.03836650055575494,0.000133856950849158
classical,pareto,2072314,,0.03839379553484655,0.03836650055575494,2.7294979091610494e-05
classical,pareto,2468340,,0.0385044199745578,0.03836650055575494,0.00013791941880286068
classical,pareto,2940048,,0.03855379231903697,0.03836650055575494,0.000187291763282027
classical,pareto,3501900,,0.038306919101059426,0.03836650055575494,5.95814546955134e-05
classical,pareto,4171124,,0.038301186922278026,0.03836650055575494,6.531363347691416e-05
classical,pareto,4968239,,0.03843112217427543,0.03836650055575494,6.462161852049259e-05
classical,pareto,5917685,,0.038452198790574356,0.03836650055575494,8.569823481941602e-05
classical,pareto,7048574,,0.03844167628799811,0.03836650055575494,7.517573224317259e-05
classical,pareto,8395578,,0.03837281959622077,0.03836650055575494,6.319040465829762e-06
classical,pareto,10000000,,0.0383643,0.03836650055575494,2.200555754942879e-06
classical,skew_normal,10,,0.0,0.04902311709301115,0.04902311709301115
classical,skew_normal,11,,0.0,0.04902311709301115,0.04902311709301115
classical,skew_normal,14,,0.07142857142857142,0.04902311709301115,0.022405454335560272
classical,skew_normal,16,,0.0625,0.04902311709301115,0.013476882906988848
classical,skew_normal,20,,0.0,0.04902311709301115,0.04902311709301115
classical,skew_normal,23,,0.0,0.04902311709301115,0.04902311709301115
classical,skew_normal,28,,0.0,0.04902311709301115,0.04902311709301115
classical,skew_normal,34,,0.08823529411764706,0.04902311709301115,0.03921217702463591
classical,skew_normal,40,,0.075,0.04902311709301115,0.025976882906988845
classical,skew_normal,48,,0.041666666666666664,0.04902311709301115,0.007356450426344488
classical,skew_normal,57,,0.08771929824561403,0.04902311709301115,0.03869618115260288
classical,skew_normal,68,,0.04411764705882353,0.04902311709301115,0.00490547003418762
classical,skew_normal,81,,0.07407407407407407,0.04902311709301115,0.025050956981062918
classical,skew_normal,97,,0.05154639175257732,0.04902311709301115,0.0025232746595661645
classical,skew_normal,115,,0.034782608695652174,0.04902311709301115,0.014240508397358978
classical,skew_normal,137,,0.043795620437956206,0.04902311709301115,0.005227496655054946
classical,skew_normal,164,,0.04878048780487805,0.04902311709301115,0.00024262928813310186
classical,skew_normal,195,,0.02564102564102564,0.04902311709301115,0.023382091451985512
classical,skew_normal,232,,0.03017241379310345,0.04902311709301115,0.018850703299907703
classical,skew_normal,277,,0.07220216606498195,0.04902311709301115,0.023179048971970796
classical,skew_normal,330,,0.05757575757575758,0.04902311709301115,0.008552640482746426
classical,skew_normal,393,,0.043256997455470736,0.04902311709301115,0.005766119637540416
classical,skew_normal,468,,0.05555555555555555,0.04902311709301115,0.0065324384625444
classical,skew_normal,558,,0.03763440860215054,0.04902311709301115,0.011388708490860613
classical,skew_normal,664,,0.045180722891566265,0.04902311709301115,0.0038423942014448875
classical,skew_normal,792,,0.050505050505050504,0.04902311709301115,0.0014819334120393518
classical,skew_normal,943,,0.04665959703075292,0.04902311709301115,0.002363520062258234
classical,skew_normal,1123,,0.05520926090828139,0.04902311709301115,0.006186143815270238
classical,skew_normal,1338,,0.052316890881913304,0.04902311709301115,0.0032937737889021518
classical,skew_normal,1594,,0.04015056461731493,0.04902311709301115,0.008872552475696224
classical,skew_normal,1898,,0.044783983140147525,0.04902311709301115,0.004239133952863627
classical,skew_normal,2261,,0.04024767801857585,0.04902311709301115,0.008775439074435301
classical,skew_normal,2693,,0.05941329372447085,0.04902311709301115,0.010390176631459698
classical,skew_normal,3208,,0.04800498753117207,0.04902311709301115,0.0010181295618390818
classical,skew_normal,3821,,0.047369798482072754,0.04902311709301115,0.001653318610938398
classical,skew_normal,4552,,0.047671353251318105,0.04902311709301115,0.0013517638416930475
classical,skew_normal,5422,,0.041313168572482475,0.04902311709301115,0.007709948520528677
classical,skew_normal,6458,,0.04862186435428925,0.04902311709301115,0.00040125273872190087
classical,skew_normal,7692,,0.047321892875715026,0.04902311709301115,0.0017012242172961267
classical,skew_normal,9162,,0.05108055009823183,0.04902311709301115,0.0020574330052206755
classical,skew_normal,10913,,0.04948226885366077,0.04902311709301115,0.0004591517606496176
classical,skew_normal,12999,,0.0509269943841834,0.04902311709301115,0.0019038772911722443
classical,skew_normal,15483,,0.04798811599819156,0.04902311709301115,0.0010350010948195904
classical,skew_normal,18442,,0.05145862704695803,0.04902311709301115,0.0024355099539468753
classical,skew_normal,21967,,0.0500751126690035,0.04902311709301115,0.001051995575992351
classical,skew_normal,26165,,0.050410854194534685,0.04902311709301115,0.0013877371015235326
classical,skew_normal,31165,,0.04925397080057757,0.04902311709301115,0.00023085370756641826
classical,skew_normal,37121,,0.04784353869777215,0.04902311709301115,0.0011795783952390018
classical,skew_normal,44214,,0.047971230831863214,0.04902311709301115,0.0010518862611479385
classical,skew_normal,52664,,0.048458149779735685,0.04902311709301115,0.0005649673132754676
classical,skew_normal,62728,,0.04918058921055988,0.04902311709301115,0.00015747211754872648
classical,skew_normal,74716,,0.049989292788693185,0.04902311709301115,0.0009661756956820325
classical,skew_normal,88995,,0.04916006517220069,0.04902311709301115,0.00013694807918953472
classical,skew_normal,106002,,0.048348144374634444,0.04902311709301115,0.0006749727183767082
classical,skew_normal,126260,,0.04891493743069856,0.04902311709301115,0.00010817966231259357
classical,skew_normal,150388,,0.05012368008085751,0.04902311709301115,0.0011005629878463596
classical,skew_normal,179128,,0.048596534321825736,0.04902311709301115,0.0004265827711854159
classical,skew_normal,213360,,0.049718785151856015,0.04902311709301115,0.000695668058844863
classical,skew_normal,254134,,0.04877741663846632,0.04902311709301115,0.0002457004545448338
classical,skew_normal,302700,,0.04947472745292369,0.04902311709301115,0.0004516103599125354
classical,skew_normal,360547,,0.049416580917328395,0.04902311709301115,0.0003934638243172431
classical,skew_normal,429448,,0.04828756915854772,0.04902311709301115,0.0007355479344634333
classical,skew_normal,511517,,0.04909905242641007,0.04902311709301115,7.593533339891878e-05
classical,skew_normal,609270,,0.04946903671607005,0.04902311709301115,0.0004459196230588991
classical,skew_normal,725703,,0.04912064577382207,0.04902311709301115,9.752868081092103e-05
classical,skew_normal,864388,,0.04924987389922118,0.04902311709301115,0.00022675680621003086
classical,skew_normal,1029575,,0.04899594492873273,0.04902311709301115,2.7172164278423117e-05
classical,skew_normal,1226330,,0.04919719814405584,0.04902311709301115,0.00017408105104468885
classical,skew_normal,1460686,,0.0489619261086914,0.04902311709301115,6.119098431975334e-05
classical,skew_normal,1739828,,0.04869676772646492,0.04902311709301115,0.0003263493665462344
classical,skew_normal,2072314,,0.04894142489989452,0.04902311709301115,8.169219311663506e-05
classical,skew_normal,2468340,,0.04890898336533865,0.04902311709301115,0.00011413372767250102
classical,skew_normal,2940048,,0.049064505069304994,0.04902311709301115,4.138797629384128e-05
classical,skew_normal,3501900,,0.049155601245038406,0.04902311709301115,0.00013248415202725405
classical,skew_normal,4171124,,0.04904169715405248,0.04902311709301115,1.858006104132892e-05
classical,skew_normal,4968239,,0.048902035509966406,0.04902311709301115,0.00012108158304474648
classical,skew_normal,5917685,,0.04890442799844872,0.04902311709301115,0.00011868909456243248
classical,skew_normal,7048574,,0.048928478299298556,0.04902311709301115,9.46387937125967e-05
classical,skew_normal,8395578,,0.0489863830697541,0.04902311709301115,3.6734023257052606e-05
classical,skew_normal,10000000,,0.0490062,0.04902311709301115,1.6917093011152573e-05
classical,student_t,10,,0.0,0.049875586402218085,0.049875586402218085
classical,student_t,11,,0.0,0.049875586402218085,0.049875586402218085
classical,student_t,14,,0.07142857142857142,0.049875586402218085,0.02155298502635334
classical,student_t,16,,0.0625,0.049875586402218085,0.012624413597781915
classical,student_t,20,,0.05,0.049875586402218085,0.00012441359778191802
classical,student_t,23,,0.0,0.049875586402218085,0.049875586402218085
classical,student_t,28,,0.07142857142857142,0.049875586402218085,0.02155298502635334
classical,student_t,34,,0.058823529411764705,0.049875586402218085,0.00894794300954662
classical,student_t,40,,0.075,0.049875586402218085,0.025124413597781912
classical,student_t,48,,0.020833333333333332,0.049875586402218085,0.029042253068884753
classical,student_t,57,,0.05263157894736842,0.049875586402218085,0.0027559925451503334
classical,student_t,68,,0.08823529411764706,0.049875586402218085,0.03835970771542898
classical,student_t,81,,0.037037037037037035,0.049875586402218085,0.01283854936518105
classical,student_t,97,,0.05154639175257732,0.049875586402218085,0.0016708053503592321
classical,student_t,115,,0.043478260869565216,0.049875586402218085,0.006397325532652869
classical,student_t,137,,0.06569343065693431,0.049875586402218085,0.015817844254716225
classical,student_t,164,,0.036585365853658534,0.049875586402218085,0.01329022054855955
classical,student_t,195,,0.05128205128205128,0.049875586402218085,0.0014064648798331955
classical,student_t,232,,0.07327586206896551,0.049875586402218085,0.023400275666747426
classical,student_t,277,,0.06859205776173286,0.049875586402218085,0.01871647135951477
classical,student_t,330,,0.02727272727272727,0.049875586402218085,0.022602859129490813
classical,student_t,393,,0.035623409669211195,0.049875586402218085,0.01425217673300689
classical,student_t,468,,0.05982905982905983,0.049875586402218085,0.009953473426841747
classical,student_t,558,,0.043010752688172046,0.049875586402218085,0.006864833714046038
classical,student_t,664,,0.043674698795180725,0.049875586402218085,0.00620088760703736
classical,student_t,792,,0.06060606060606061,0.049875586402218085,0.010730474203842523
classical,student_t,943,,0.05620360551431601,0.049875586402218085,0.006328019112097925
classical,student_t,1123,,0.05253784505788068,0.049875586402218085,0.0026622586556625943
classical,student_t,1338,,0.05829596412556054,0.049875586402218085,0.008420377723342455
classical,student_t,1594,,0.053952321204516936,0.049875586402218085,0.004076734802298851
classical,student_t,1898,,0.052160168598524764,0.049875586402218085,0.0022845821963066795
classical,student_t,2261,,0.0513047324192835,0.049875586402218085,0.0014291460170654177
classical,student_t,2693,,0.049758633494244336,0.049875586402218085,0.0001169529079737483
classical,student_t,3208,,0.04488778054862843,0.049875586402218085,0.004987805853589655
classical,student_t,3821,,0.05495943470295734,0.049875586402218085,0.005083848300739255
classical,student_t,4552,,0.052943760984182776,0.049875586402218085,0.0030681745819646916
classical,student_t,5422,,0.050534857985983034,0.049875586402218085,0.000659271583764949
classical,student_t,6458,,0.05435119231960359,0.049875586402218085,0.004475605917385508
classical,student_t,7692,,0.05226209048361934,0.049875586402218085,0.0023865040814012584
classical,student_t,9162,,0.04595066579349487,0.049875586402218085,0.003924920608723216
classical,student_t,10913,,0.049299001191239804,0.049875586402218085,0.000576585210978281
classical,student_t,12999,,0.05123471036233557,0.049875586402218085,0.0013591239601174823
classical,student_t,15483,,0.048956920493444425,0.049875586402218085,0.0009186659087736596
classical,student_t,18442,,0.051241730831796985,0.049875586402218085,0.0013661444295789
classical,student_t,21967,,0.04975645286110985,0.049875586402218085,0.00011913354110823504
classical,student_t,26165,,0.050066883240970764,0.049875586402218085,0.00019129683875267894
classical,student_t,31165,,0.04979945451628429,0.049875586402218085,7.613188593379172e-05
classical,student_t,37121,,0.05080682093693597,0.049875586402218085,0.0009312345347178841
classical,student_t,44214,,0.049554439770208535,0.049875586402218085,0.0003211466320095502
classical,student_t,52664,,0.04917970530153425,0.049875586402218085,0.0006958811006838317
classical,student_t,62728,,0.049451600561152914,0.049875586402218085,0.0004239858410651706
classical,student_t,74716,,0.05004282884522726,0.049875586402218085,0.00016724244300917596
classical,student_t,88995,,0.050868026293612,0.049875586402218085,0.0009924398913939148
classical,student_t,106002,,0.04882926737231373,0.049875586402218085,0.0010463190299043537
classical,student_t,126260,,0.049184223031839065,0.049875586402218085,0.0006913633703790195
classical,student_t,150388,,0.04960502167726148,0.049875586402218085,0.0002705647249566026
classical,student_t,179128,,0.05075700058059041,0.049875586402218085,0.0008814141783723278
classical,student_t,213360,,0.05021559805024372,0.049875586402218085,0.00034001164802563433
classical,student_t,254134,,0.05066618398167896,0.049875586402218085,0.0007905975794608722
classical,student_t,302700,,0.049253386190948135,0.049875586402218085,0.0006222002112699493
classical,student_t,360547,,0.05007114190382946,0.049875586402218085,0.00019555550161137747
classical,student_t,429448,,0.04968704010730053,0.049875586402218085,0.00018854629491755343
classical,student_t,511517,,0.05012541127665356,0.049875586402218085,0.00024982487443547807
classical,student_t,609270,,0.049900700838708616,0.049875586402218085,2.511443649053091e-05
classical,student_t,725703,,0.05010589731611968,0.049875586402218085,0.0002303109139015977
classical,student_t,864388,,0.04990582932664498,0.049875586402218085,3.0242924426895912e-05
classical,student_t,1029575,,0.049941966345336666,0.049875586402218085,6.637994311858159e-05
classical,student_t,1226330,,0.04971174153775901,0.049875586402218085,0.00016384486445907703
classical,student_t,1460686,,0.049752650466972366,0.049875586402218085,0.00012293593524571877
classical,student_t,1739828,,0.04995551284379835,0.049875586402218085,7.99264415802664e-05
classical,student_t,2072314,,0.049857309268769114,0.049875586402218085,1.8277133448971195e-05
classical,student_t,2468340,,0.0496434850952462,0.049875586402218085,0.00023210130697188386
classical,student_t,2940048,,0.049909389234461476,0.049875586402218085,3.38028322433917e-05
classical,student_t,3501900,,0.050067963105742595,0.049875586402218085,0.00019237670352451053
classical,student_t,4171124,,0.04991604181510787,0.049875586402218085,4.04554128897866e-05
classical,student_t,4968239,,0.049878035255550304,0.049875586402218085,2.4488533322195027e-06
classical,student_t,5917685,,0.04998170737374497,0.049875586402218085,0.00010612097152688793
classical,student_t,7048574,,0.04971572973483714,0.049875586402218085,0.00015985666738094206
classical,student_t,8395578,,0.04986541724703171,0.049875586402218085,1.0169155186375012e-05
classical,student_t,10000000,,0.0497175,0.049875586402218085,0.00015808640221808695
quantum,beta,6144,0.01,0.04967748304697274,0.04887263610487469,0.0008048469420980503
quantum,beta,6144,0.010685960372426112,0.04967748304697274,0.04887263610487469,0.0008048469420980503
quantum,beta,6144,0.011418974908106116,0.04967748304697274,0.04887263610487469,0.0008048469420980503
quantum,beta,6144,0.012202271336175009,0.04967748304697274,0.04887263610487469,0.0008048469420980503
quantum,beta,6144,0.013039298795195711,0.049678737976459,0.04887263610487469,0.0008061018715843082
quantum,beta,6144,0.013933743020968493,0.049678737976459,0.04887263610487469,0.0008061018715843082
quantum,beta,6144,0.014889542576163815,0.049678737976459,0.04887263610487469,0.0008061018715843082
quantum,beta,6144,0.015910906193243795,0.049678737976459,0.04887263610487469,0.0008061018715843082
quantum,beta,6144,0.01700233130703923,0.049678737976459,0.04887263610487469,0.0008061018715843082
quantum,beta,6144,0.01816862385858811,0.049678737976459,0.04887263610487469,0.0008061018715843082
quantum,beta,6144,0.019414919457438815,0.049678737976459,0.04887263610487469,0.0008061018715843082
quantum,beta,6144,0.020746705995603576,0.049678737976459,0.04887263610487469,0.0008061018715843082
quantum,beta,6144,0.022169847812739497,0.049678737976459,0.04887263610487469,0.0008061018715843082
quantum,beta,6144,0.023690611518965198,0.049678737976459,0.04887263610487469,0.0008061018715843082
quantum,beta,6144,0.02531569358902037,0.04968021561251185,0.04887263610487469,0.0008075795076371572
quantum,beta,6144,0.027052249849275335,0.04968021561251185,0.04887263610487469,0.0008075795076371572
quantum,beta,6144,0.028907926987432653,0.04968021561251185,0.04887263610487469,0.0008075795076371572
quantum,beta,6144,0.030890896223669254,0.04968021561251185,0.04887263610487469,0.0008075795076371572
quantum,beta,6144,0.03300988929148571,0.04968021561251185,0.04887263610487469,0.0008075795076371572
quantum,beta,6144,0.035274236886698944,0.04968021561251185,0.04887263610487469,0.0008075795076371572
quantum,beta,6144,0.03769390975388361,0.04968021561251185,0.04887263610487469,0.0008075795076371572
quantum,beta,6144,0.04027956259118062,0.04968021561251185,0.04887263610487469,0.0008075795076371572
quantum,beta,200,0.043042580966801344,0.040316270095104294,0.04887263610487469,0.008556366009770396
quantum,beta,200,0.04599513145381816,0.040316270095104294,0.04887263610487469,0.008556366009770396
quantum,beta,200,0.04915021520400305,0.040195246341273944,0.04887263610487469,0.008677389763600746
quantum,beta,200,0.05252172519661917,0.040195246341273944,0.04887263610487469,0.008677389763600746
quantum,beta,200,0.05612450741425266,0.040195246341273944,0.04887263610487469,0.008677389763600746
quantum,beta,200,0.05997442621506394,0.040195246341273944,0.04887263610487469,0.008677389763600746
quantum,beta,200,0.06408843418931671,0.040195246341273944,0.04887263610487469,0.008677389763600746
quantum,beta,200,0.0684846468077877,0.040195246341273944,0.04887263610487469,0.008677389763600746
quantum,beta,200,0.07318242219076174,0.040195246341273944,0.04887263610487469,0.008677389763600746
quantum,beta,200,0.07820244634886374,0.040195246341273944,0.04887263610487469,0.008677389763600746
quantum,beta,200,0.0835668242710737,0.040195246341273944,0.04887263610487469,0.008677389763600746
quantum,beta,200,0.08929917726101898,0.040195246341273944,0.04887263610487469,0.008677389763600746
quantum,beta,200,0.09542474695015034,0.040195246341273944,0.04887263610487469,0.008677389763600746
quantum,beta,200,0.10197050644580961,0.04004010754609316,0.04887263610487469,0.008832528558781527
quantum,beta,200,0.10896527910361431,0.04004010754609316,0.04887263610487469,0.008832528558781527
quantum,beta,200,0.1164398654471573,0.04004010754609316,0.04887263610487469,0.008832528558781527
quantum,beta,200,0.12442717879389516,0.04004010754609316,0.04887263610487469,0.008832528558781527
quantum,beta,200,0.13296239018443418,0.04004010754609316,0.04887263610487469,0.008832528558781527
quantum,beta,200,0.14208308325339222,0.04004010754609316,0.04887263610487469,0.008832528558781527
quantum,beta,200,0.15182941972378688,0.04004010754609316,0.04887263610487469,0.008832528558781527
quantum,beta,200,0.16224431625368385,0.04004010754609316,0.04887263610487469,0.008832528558781527
quantum,beta,200,0.17337363341382353,0.04004010754609316,0.04887263610487469,0.008832528558781527
quantum,beta,200,0.18526637762836493,0.04004010754609316,0.04887263610487469,0.008832528558781527
quantum,beta,200,0.19797491696796393,0.039823421472179585,0.04887263610487469,0.009049214632695105
quantum,beta,200,0.21155521174540115,0.039823421472179585,0.04887263610487469,0.009049214632695105
quantum,beta,200,0.2260670609291572,0.039823421472179585,0.04887263610487469,0.009049214632695105
quantum,beta,200,0.24157436545998123,0.039823421472179585,0.04887263610487469,0.009049214632695105
quantum,beta,200,0.2581454096299343,0.039823421472179585,0.04887263610487469,0.009049214632695105
quantum,beta,200,0.2758531617629183,0.039823421472179585,0.04887263610487469,0.009049214632695105
quantum,beta,200,0.2947755955206995,0.039823421472179585,0.04887263610487469,0.009049214632695105
quantum,beta,200,0.31499603324925013,0.039823421472179585,0.04887263610487469,0.009049214632695105
quantum,beta,200,0.33660351287729057,0.039823421472179585,0.04887263610487469,0.009049214632695105
quantum,beta,200,0.35969317998261496,0.039823421472179585,0.04887263610487469,0.009049214632695105
quantum,beta,200,0.38436670675261553,0.039823421472179585,0.04887263610487469,0.009049214632695105
quantum,beta,200,0.4107327396838378,0.03945980566368956,0.04887263610487469,0.009412830441185127
quantum,beta,200,0.43890737799194984,0.03945980566368956,0.04887263610487469,0.009412830441185127
quantum,beta,200,0.46901468483874253,0.03945980566368956,0.04887263610487469,0.009412830441185127
quantum,beta,200,0.49,0.03945980566368956,0.04887263610487469,0.009412830441185127
quantum,exponential,6144,0.01,0.04658117661617253,0.04595028914478523,0.0006308874713873008
quantum,exponential,6144,0.010685960372426112,0.04658117661617253,0.04595028914478523,0.0006308874713873008
quantum,exponential,6144,0.011418974908106116,0.04658117661617253,0.04595028914478523,0.0006308874713873008
quantum,exponential,6144,0.012202271336175009,0.04658117661617253,0.04595028914478523,0.0006308874713873008
quantum,exponential,6144,0.013039298795195711,0.0465818211056693,0.04595028914478523,0.0006315319608840714
quantum,exponential,6144,0.013933743020968493,0.0465818211056693,0.04595028914478523,0.0006315319608840714
quantum,exponential,6144,0.014889542576163815,0.0465818211056693,0.04595028914478523,0.0006315319608840714
quantum,exponential,6144,0.015910906193243795,0.0465818211056693,0.04595028914478523,0.0006315319608840714
quantum,exponential,6144,0.01700233130703923,0.0465818211056693,0.04595028914478523,0.0006315319608840714
quantum,exponential,6144,0.01816862385858811,0.0465818211056693,0.04595028914478523,0.0006315319608840714
quantum,exponential,6144,0.019414919457438815,0.0465818211056693,0.04595028914478523,0.0006315319608840714
quantum,exponential,6144,0.020746705995603576,0.0465818211056693,0.04595028914478523,0.0006315319608840714
quantum,exponential,6144,0.022169847812739497,0.0465818211056693,0.04595028914478523,0.0006315319608840714
quantum,exponential,6144,0.023690611518965198,0.0465818211056693,0.04595028914478523,0.0006315319608840714
